TRAVELER_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM_NP,VISIT_AREA_NM,VISIT_AREA_TYPE_CD,X_COORD,Y_COORD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION
d000265,d_d000265,34,용연계곡,용연계곡,TOU,126.514431,33.51276463,4,4,4
d000265,d_d000265,36,맥파이브루잉컴퍼니 양조장,맥파이브루잉컴퍼니 양조장,RES,126.6171736,33.50319997,4,5,4
d000266,d_d000266,2,면주막,면주막,RES,126.657087,33.47085206,3,2,2
d000266,d_d000266,4,에코랜드테마파크,에코랜드테마파크,TOU,126.6702787,33.44833873,5,5,5
d000266,d_d000266,18,하버39,하버39,RES,126.5620148,33.24238094,5,5,5
d000266,d_d000266,19,천지연폭포,천지연폭포,TOU,126.5545223,33.24721232,4,4,4
d000266,d_d000266,20,서귀포매일올레시장,서귀포매일올레시장,TOU,126.5632316,33.25015006,3,3,3
2208250006,d_d000267,6,한림칼국수 공항점,한림칼국수 공항점,RES,126.4676239,33.47894482,5,5,5
d000267,d_d000267,7,한림공원,한림공원,TOU,126.2401849,33.38919042,4,4,4
d000267,d_d000267,10,참솔식당,참솔식당,RES,126.4061586,33.4237081,5,5,5
d000267,d_d000267,12,에버리스골프리조트,에버리스골프리조트,TOU,126.3656139,33.37179896,5,5,5
d000267,d_d000267,13,봉성식당,봉성식당,RES,126.3126261,33.41868104,5,5,5
d000267,d_d000267,14,애월7일,애월7일,RES,126.3312253,33.43810019,5,5,5
d000267,d_d000267,16,상가리야자숲,상가리야자숲,TOU,126.35828,33.43920784,5,5,5
d000267,d_d000267,18,에버리스골프리조트,에버리스골프리조트,TOU,126.3656139,33.37179896,5,5,5
d000267,d_d000267,19,순천미향,순천미향,RES,126.3124824,33.23566012,5,5,5
d000267,d_d000267,20,카페루시아 본점,카페루시아 본점,RES,126.3636726,33.23497861,5,5,5
d000267,d_d000267,21,천지연폭포,천지연폭포,TOU,126.5545223,33.24721232,5,5,5
d000267,d_d000267,23,새빌,새빌,RES,126.3629702,33.36431115,5,5,5
d000267,d_d000267,24,국수바다 본점,국수바다 본점,RES,126.4059692,33.25855602,5,5,5
d000267,d_d000267,25,망고하이,망고하이,RES,126.4068394,33.25825813,5,5,5
d000268,d_d000268,8,함덕서우봉해변 버스정류장,함덕서우봉해변 버스정류장,TOU,126.6698501,33.5433173,3,3,3
d000268,d_d000268,11,파리바게뜨 함덕해수욕장점,파리바게뜨 함덕해수욕장점,RES,126.6674661,33.54153673,3,3,3
d000268,d_d000268,20,함덕해수욕장,함덕해수욕장,TOU,126.6692389,33.54306157,4,4,4
d000268,d_d000268,21,해오반 함덕점,해오반 함덕점,RES,126.6675938,33.54249457,3,3,2
d000268,d_d000268,22,함덕해수욕장,함덕해수욕장,TOU,126.6692389,33.54306157,4,3,3
d000268,d_d000268,25,롯데리아 함덕점,롯데리아 함덕점,RES,126.6694995,33.54248885,2,5,1
d000268,d_d000268,26,함덕해수욕장,함덕해수욕장,TOU,126.6692389,33.54306157,5,5,5
d000268,d_d000268,28,서우봉,서우봉,TOU,126.6775859,33.54584155,5,5,5
d000274,d_d000274,5,우진해장국,우진해장국,RES,126.5200013,33.5115169,5,5,5
d000274,d_d000274,6,노형슈퍼마켙,노형슈퍼마켙,TOU,126.4553144,33.4649309,3,2,3
d000274,d_d000274,7,제주에코랜드,제주에코랜드,TOU,126.6681873,33.4555296,5,5,5
d000274,d_d000274,8,뱃도새기 흑돼지 제주서귀포점,뱃도새기 흑돼지 제주서귀포점,RES,126.5798779,33.25538277,5,5,5
d000274,d_d000274,10,마블링 남원점,마블링 남원점,RES,126.6981609,33.27517616,5,5,5
d000274,d_d000274,15,서귀포매일올레시장,서귀포매일올레시장,TOU,126.5632316,33.25015006,5,5,5
d000274,d_d000274,18,정방폭포,정방폭포,TOU,126.5716053,33.24499661,5,5,5
d000274,d_d000274,19,황우지선녀탕,황우지선녀탕,TOU,126.54889,33.23946324,5,5,5
d000274,d_d000274,22,서귀포매일올레시장,서귀포매일올레시장,TOU,126.5632316,33.25015006,5,5,5
d000274,d_d000274,25,용머리해안,용머리해안,TOU,126.3147366,33.23165676,5,5,5
d000274,d_d000274,26,산방산,산방산,TOU,126.3133696,33.2415643,5,5,5
d000274,d_d000274,27,신창풍차해안도로,신창풍차해안도로,TOU,126.174206,33.34308103,5,5,5
d000274,d_d000274,28,제주은갈치김밥,제주은갈치김밥,RES,126.5017671,33.51521535,5,5,5
d000274,d_d000274,29,제주이야기 용두암점,제주이야기 용두암점,TOU,126.5031558,33.51686002,5,5,5
d000274,d_d000274,31,스카이31푸드에비뉴 제주,스카이31푸드에비뉴 제주,RES,126.4928767,33.50669983,5,5,5
d000275,d_d000275,4,꼬란,꼬란,RES,126.5676166,33.24963883,5,5,5
d000275,d_d000275,6,이중섭거리,이중섭거리,TOU,126.5640039,33.24761378,5,5,5
d000275,d_d000275,8,곱은달감귤체험농장,곱은달감귤체험농장,TOU,126.6661701,33.27615288,5,4,4
d000275,d_d000275,9,쇠소깍관광지,쇠소깍관광지,TOU,126.6226425,33.25295565,2,4,4
d000275,d_d000275,10,오설록티뮤지엄,오설록티뮤지엄,TOU,126.2894893,33.30591329,4,4,4
d000275,d_d000275,12,애월카페거리,애월카페거리,TOU,126.3091689,33.46258716,4,4,4
2208240006,d_d000275,13,국수나무집,국수나무집,RES,126.4919771,33.49083987,5,5,4
d000275,d_d000275,14,망고홀릭 제주본점,망고홀릭 제주본점,RES,126.4919433,33.49072072,5,5,5
d000275,d_d000275,15,제주동문시장,제주동문시장,TOU,126.5283034,33.51278396,4,4,4
d000275,d_d000275,17,스타벅스 제주칠성점,스타벅스 제주칠성점,RES,126.5252288,33.51328784,4,4,4
d000275,d_d000275,18,우무 제주시점,우무 제주시점,RES,126.5233793,33.50982593,4,4,4
d000276,d_d000276,4,신라면세점 제주점,신라면세점 제주점,TOU,126.4875924,33.48624173,5,5,5
d000276,d_d000276,7,논짓물,논짓물,RES,126.4922265,33.48866805,5,5,5
d000276,d_d000276,11,신라호텔 수영장,신라호텔 수영장,TOU,126.4081161,33.2475582,5,5,5
d000276,d_d000276,12,신라호텔 풀사이드바,신라호텔 풀사이드바,RES,126.4081161,33.2475582,5,5,5
d000276,d_d000276,16,제주신라호텔 바당,제주신라호텔 바당,RES,126.4080312,33.24751017,5,5,5
d000276,d_d000276,17,제주관광공사 지정면세점,제주관광공사 지정면세점,TOU,126.424429,33.24134069,4,4,4
d000276,d_d000276,20,서귀포매일올레시장,서귀포매일올레시장,TOU,126.5632316,33.25015006,5,5,5
d000276,d_d000276,24,스타벅스 중문점,스타벅스 중문점,RES,126.4126316,33.2511212,5,5,5
d000276,d_d000276,25,파르나스호텔 제주 수영장,파르나스호텔 제주 수영장,TOU,126.4057632,33.24459343,5,5,5
d000278,d_d000278,11,춘심이네 본점,춘심이네 본점,RES,126.3705335,33.26448563,4,4,4
d000281,d_d000281,6,갈치옥 함덕,갈치옥 함덕,RES,126.6694995,33.54248885,3,3,3
d000281,d_d000281,7,델문도,델문도,RES,126.668724,33.54370934,5,5,5
d000281,d_d000281,10,제미니국수,제미니국수,RES,126.6226359,33.25224604,4,3,4
d000281,d_d000281,11,하효쇠소깍해변,하효쇠소깍해변,TOU,126.6229886,33.25133376,4,3,4
d000281,d_d000281,12,테라로사 서귀포점,테라로사 서귀포점,RES,126.6187643,33.24947073,5,4,4
d000281,d_d000281,14,서귀포매일올레시장,서귀포매일올레시장,TOU,126.5632316,33.25015006,4,5,4
d000281,d_d000281,15,흑돼지패밀리,흑돼지패밀리,RES,126.6510213,33.28825262,4,2,2
d000281,d_d000281,17,에코랜드테마파크,에코랜드테마파크,TOU,126.6702787,33.44833873,4,4,4
d000281,d_d000281,18,오설록티뮤지엄,오설록티뮤지엄,TOU,126.2894893,33.30591329,4,3,4
d000283,d_d000283,3,검은쇠몰고오는,검은쇠몰고오는,RES,126.4933751,33.48358777,1,5,5
d000283,d_d000283,4,카페나모나모,카페나모나모,RES,126.4719716,33.50889441,5,5,5
d000283,d_d000283,6,금능해수욕장,금능해수욕장,TOU,126.2358899,33.39044882,5,5,5
d000283,d_d000283,11,베이커리 카페 벨라,베이커리 카페 벨라,RES,126.3201629,33.3009295,4,4,3
d000283,d_d000283,13,블랑로쉐,블랑로쉐,RES,126.2714098,33.17434892,5,5,5
d000283,d_d000283,14,성화정,성화정,RES,126.3172072,33.302712,5,5,5
d000283,d_d000283,17,제주신화월드 코스모스밭,제주신화월드 코스모스밭,TOU,126.317333,33.29896201,5,5,5
d000283,d_d000283,19,오설록티뮤지엄,오설록티뮤지엄,TOU,126.2894893,33.30591329,5,5,5
d000283,d_d000283,20,스타벅스 제주신화월드R점,스타벅스 제주신화월드R점,RES,126.3163884,33.30580903,5,3,3
d000283,d_d000283,22,약천사,약천사,TOU,126.4494585,33.24623622,5,5,5
d000283,d_d000283,23,사우스쇼어,사우스쇼어,RES,126.4550159,33.24256944,5,5,5
d000283,d_d000283,24,제주김만복김밥 서귀포점,제주김만복김밥 서귀포점,RES,126.5058286,33.23941863,5,4,4
d000283,d_d000283,32,미미파스타,미미파스타,RES,126.6246827,33.25866915,5,5,5
d000283,d_d000283,33,쇠소깍,쇠소깍,TOU,126.6224051,33.25424607,5,5,5
d000283,d_d000283,34,쇠소깍빵명장,쇠소깍빵명장,RES,126.622326,33.25269502,3,3,3
d000284,d_d000284,8,수희식당,수희식당,RES,126.5612891,33.24547278,5,5,4
d000284,d_d000284,9,세계조가비박물관,세계조가비박물관,TOU,126.5515832,33.24744339,4,4,4
d000284,d_d000284,10,제주항공우주박물관,제주항공우주박물관,TOU,126.2996871,33.3042428,5,4,4
2208190003,d_d000285,3,이금돈지,이금돈지,RES,126.4953661,33.4860897,4,3,3
d000285,d_d000285,5,테디베어뮤지엄 제주점,테디베어뮤지엄 제주점,TOU,126.4121631,33.25029595,5,4,4
d000285,d_d000285,9,제주신라호텔 풀사이드바,제주신라호텔 풀사이드바,RES,126.4080767,33.2471281,5,5,5
d000285,d_d000285,11,제주신라호텔 수영장,제주신라호텔 수영장,TOU,126.40804,33.24747415,5,5,5
d000285,d_d000285,12,제주오성식당,제주오성식당,RES,126.4146681,33.25569405,5,5,5
d000285,d_d000285,14,방주교회,방주교회,TOU,126.3874393,33.30504898,5,5,5
d000288,d_d000288,4,상상 함덕점,상상 함덕점,RES,126.6622527,33.54323024,5,5,5
d000288,d_d000288,15,삐끄니끄,삐끄니끄,RES,126.4972963,33.48500482,4,4,4
d000288,d_d000288,16,오설록티뮤지엄,오설록티뮤지엄,TOU,126.2894893,33.30591329,5,5,5
d000288,d_d000288,17,서귀포매일올레시장,서귀포매일올레시장,TOU,126.5632316,33.25015006,4,3,4
d000288,d_d000288,19,뮈르,뮈르,RES,126.3875304,33.2449621,4,3,4
d000288,d_d000288,20,형제섬,형제섬,TOU,126.3143391,33.21000128,4,4,4
d000288,d_d000288,21,칠돈가 중문점,칠돈가 중문점,RES,126.4144416,33.25747639,4,3,3
d000288,d_d000288,22,뚜레쥬르 제주중문점,뚜레쥬르 제주중문점,RES,126.4257294,33.25153234,4,3,2
d000288,d_d000288,24,아르떼뮤지엄 제주,아르떼뮤지엄 제주,TOU,126.3450106,33.39670048,4,3,4
d000288,d_d000288,25,아침미소목장,아침미소목장,TOU,126.5860158,33.45475699,4,3,4
d000288,d_d000288,26,스윗섬,스윗섬,RES,126.5368947,33.48304307,4,3,3
d000288,d_d000288,27,정개,정개,RES,126.5202088,33.49886838,4,3,3
d000289,d_d000289,11,나이롱책방,나이롱책방,TOU,126.5234381,33.51166631,4,3,3
d000289,d_d000289,12,국수나무,국수나무,RES,126.5311884,33.4996213,3,2,2
d000290,d_d000290,4,우진해장국,우진해장국,RES,126.5200013,33.5115169,4,4,4
2208170004,d_d000290,5,맥도날드 제주공항DT점,맥도날드 제주공항DT점,RES,126.4926152,33.49506464,5,5,5
d000290,d_d000290,7,김서프제주,김서프제주,TOU,126.414994,33.25075199,5,4,5
d000290,d_d000290,14,고살리숲길,고살리숲길,TOU,126.5985212,33.31714447,4,3,3
2208180006,d_d000290,15,강정중국집,강정중국집,RES,126.484132,33.23422372,5,5,5
d000290,d_d000290,16,쇠소깍,쇠소깍,TOU,126.6224051,33.25424607,3,3,3
d000290,d_d000290,19,붉은오름자연휴양림,붉은오름자연휴양림,TOU,126.6753618,33.40149008,5,5,5
d000290,d_d000290,20,어승생승마장,어승생승마장,TOU,126.490813,33.4256641,5,4,4
d000290,d_d000290,21,해물나무 제주한림점,해물나무 제주한림점,RES,126.2643849,33.40978157,5,4,4
d000290,d_d000290,23,협재해수욕장,협재해수욕장,TOU,126.2391575,33.39386608,5,4,4
d000290,d_d000290,24,맘스터치 협재점,맘스터치 협재점,RES,126.2397112,33.39249184,4,4,4
d000290,d_d000290,27,붉은오름,붉은오름,TOU,126.6795385,33.39985819,5,5,5
d000290,d_d000290,28,핸드아트제주,핸드아트제주,TOU,126.658806,33.54109484,5,1,4
d000290,d_d000290,29,백리향,백리향,RES,126.6384171,33.53698342,5,5,5
d000290,d_d000290,30,언더라운지 함덕점,언더라운지 함덕점,RES,126.6711665,33.54241395,4,3,3
d000290,d_d000290,32,윤가네흑돼지대패삼겹살,윤가네흑돼지대패삼겹살,RES,126.6704082,33.54023729,4,4,4
,d_d000290,37,제주맛집칼국수,제주맛집칼국수,RES,126.6792735,33.43687223,3,2,2
d000290,d_d000290,38,함덕해수욕장,함덕해수욕장,TOU,126.6692389,33.54306157,4,4,4
d000290,d_d000290,41,대박왕갈비,대박왕갈비,RES,126.5234645,33.50764712,3,4,4
d000291,d_d000291,4,제주시새우리 제주점,제주시새우리 제주점,RES,126.5207376,33.5146122,4,3,4
d000291,d_d000291,6,우무 제주시점,우무 제주시점,RES,126.5233793,33.50982593,4,2,4
d000291,d_d000291,7,제주동문수산시장,제주동문수산시장,TOU,126.5254741,33.51253514,4,4,4
d000291,d_d000291,8,부지깽이,부지깽이,RES,126.5315944,33.49926356,4,4,4
d000291,d_d000291,10,도토리키친 본점,도토리키친 본점,RES,126.5186043,33.51538651,4,4,4
d000291,d_d000291,11,스타벅스 제주칠성점,스타벅스 제주칠성점,RES,126.5252288,33.51328784,3,3,3
d000291,d_d000291,13,제주맥주 양조장,제주맥주 양조장,TOU,126.2412102,33.35850382,5,2,4
d000291,d_d000291,14,늘조은명품흑돼지,늘조은명품흑돼지,RES,126.474926,33.49016473,5,5,5
d000291,d_d000291,16,제주김만복 애월점,제주김만복 애월점,RES,126.33897,33.46760559,4,3,3
d000291,d_d000291,17,로우하이카페,로우하이카페,RES,126.3390129,33.46336837,5,5,5
d000291,d_d000291,19,한담해안산책로,한담해안산책로,TOU,126.3104683,33.45932345,5,5,5
d000291,d_d000291,21,피즈,피즈,RES,126.3118232,33.46155248,3,3,3
d000291,d_d000291,22,마틸다,마틸다,RES,126.3342728,33.46569614,4,4,4
d000291,d_d000291,24,아망딘테이블,아망딘테이블,RES,126.3199654,33.46438331,4,4,4
d000291,d_d000291,25,곽지해수욕장,곽지해수욕장,TOU,126.3046732,33.45065751,5,5,5
d000291,d_d000291,27,9.81파크,9.81파크,TOU,126.366664,33.39028982,5,5,5
d000291,d_d000291,30,국수마씸,국수마씸,RES,126.52093,33.51096151,5,5,5
d000291,d_d000291,31,루트17,루트17,RES,126.514873,33.51533499,5,5,5
d000291,d_d000291,32,용연계곡,용연계곡,TOU,126.514431,33.51276463,4,3,3
d000293,d_d000293,4,우굼,우굼,RES,126.3991686,33.42950235,4,3,4
d000293,d_d000293,5,카페디캠,카페디캠,RES,126.2255573,33.33911668,4,4,4
d000293,d_d000293,11,사람휘트니스 연동점,사람휘트니스 연동점,TOU,126.4913671,33.48620318,4,3,3
d000293,d_d000293,12,우진해장국,우진해장국,RES,126.5200013,33.5115169,5,5,5
d000293,d_d000293,15,막쇠 연동점,막쇠 연동점,RES,126.4892764,33.48897149,4,3,4
d000293,d_d000293,17,잘도식당,잘도식당,RES,126.5254506,33.51072195,5,4,5
d000293,d_d000293,20,치즈발전소,치즈발전소,RES,126.5344823,33.49131338,4,2,4
d000293,d_d000293,22,친봉산장,친봉산장,RES,126.5960723,33.2911373,5,5,5
2208230007,d_d000293,23,뽈살집 제주본점,뽈살집 제주본점,RES,126.5628473,33.25082854,5,3,5
d000293,d_d000293,25,서귀포매일올레시장,서귀포매일올레시장,TOU,126.5632316,33.25015006,4,3,3
d000293,d_d000293,26,벳내린,벳내린,RES,126.5995401,33.28641228,5,3,4
d000293,d_d000293,27,카페 돈내코로95,카페 돈내코로95,RES,126.5866037,33.29949038,3,2,2
d000293,d_d000293,28,서귀포치유의숲,서귀포치유의숲,TOU,126.5279042,33.29193935,4,2,3
d000293,d_d000293,29,사계해변,사계해변,TOU,126.3085979,33.22865827,5,5,5
d000293,d_d000293,31,무로이,무로이,RES,126.3365667,33.30773514,2,1,3
d000295,d_d000295,12,듀포레,듀포레,RES,126.5001034,33.51852289,4,3,3
d000296,d_d000296,4,카페노티드 제주애월,카페노티드 제주애월,RES,126.3097228,33.46327185,1,5,5
d000296,d_d000296,5,더마파크,더마파크,TOU,126.244325,33.35413025,5,5,5
d000296,d_d000296,7,협재해수욕장,협재해수욕장,TOU,126.2391575,33.39386608,5,5,5
d000296,d_d000296,9,제주도 해녀세자매,제주도 해녀세자매,RES,126.2606468,33.41399681,5,5,5
d000296,d_d000296,11,세계자동차&피아노박물관,세계자동차&피아노박물관,TOU,126.3498145,33.28375831,5,5,5
d000296,d_d000296,12,한라산국립공원 관음사탐방로,한라산국립공원 관음사탐방로,TOU,126.5380065,33.39083768,5,5,5
d000296,d_d000296,14,산굼부리,산굼부리,TOU,126.693832,33.43257409,5,5,5
d000296,d_d000296,15,우동카덴,우동카덴,RES,126.6792945,33.43583724,4,3,4
d000297,d_d000297,3,제주해물밥,제주해물밥,RES,126.4339838,33.49470701,3,2,2
d000297,d_d000297,4,외도이동 307-1,외도이동 307-1,TOU,126.4338758,33.4947269,5,5,5
d000297,d_d000297,5,협재해수욕장,협재해수욕장,TOU,126.2391575,33.39386608,2,2,2
d000297,d_d000297,6,몽상드애월,몽상드애월,TOU,126.3092436,33.46292658,5,5,5
d000297,d_d000297,7,제주 애월회관 애월곽지점,제주 애월회관 애월곽지점,RES,126.312695,33.46189631,3,3,3
d000297,d_d000297,19,쇠소깍,쇠소깍,TOU,126.6224051,33.25424607,5,5,5
d000297,d_d000297,21,천지연폭포,천지연폭포,TOU,126.5545223,33.24721232,2,2,2
d000297,d_d000297,23,서귀포매일올레시장,서귀포매일올레시장,TOU,126.5632316,33.25015006,5,5,5
d000297,d_d000297,25,귤꽃다락,귤꽃다락,RES,126.5225393,33.24640841,5,5,5
d000297,d_d000297,26,헬로우보일링크랩,헬로우보일링크랩,RES,126.5230612,33.24514813,5,5,5
d000299,d_d000299,3,제주김만복 본점,제주김만복 본점,RES,126.5089219,33.4970354,5,5,5
2208290005,d_d000299,5,중문그때그집,중문그때그집,RES,126.3900898,33.26423147,5,5,5
d000299,d_d000299,7,원앤온리,원앤온리,RES,126.3191925,33.23922235,4,3,3
d000299,d_d000299,9,뽀로로앤타요테마파크 제주,뽀로로앤타요테마파크 제주,TOU,126.370822,33.30041823,5,5,5
d000299,d_d000299,10,크앙분식,크앙분식,RES,126.5306889,33.49156955,4,4,4
d000299,d_d000299,12,국수바다 본점,국수바다 본점,RES,126.4059692,33.25855602,5,5,5
d000299,d_d000299,13,오설록티뮤지엄,오설록티뮤지엄,TOU,126.2894893,33.30591329,5,5,5
d000299,d_d000299,14,애월카페거리,애월카페거리,TOU,126.3091689,33.46258716,5,5,5
d000302,d_d000302,4,산지물 본점,산지물 본점,RES,126.5275039,33.51630433,2,1,2
d000302,d_d000302,5,사려니숲길,사려니숲길,TOU,126.6264973,33.42203283,5,5,5
d000302,d_d000302,7,착한갈치,착한갈치,RES,126.6060936,33.23987574,4,5,4
d000302,d_d000302,12,새연교,새연교,TOU,126.558886,33.23853254,4,4,4
d000302,d_d000302,13,코우,코우,RES,126.5062819,33.25612218,5,5,5
d000302,d_d000302,22,절물자연휴양림,절물자연휴양림,TOU,126.6280113,33.43915259,4,4,4
d000304,d_d000304,2,금오름,금오름,TOU,126.3058389,33.35457233,5,2,4
d000304,d_d000304,3,제주오라성,제주오라성,RES,126.5118522,33.45962719,5,5,5
d000304,d_d000304,4,함덕해수욕장,함덕해수욕장,TOU,126.6692389,33.54306157,3,2,3
d000304,d_d000304,9,제주로컬 썸제주,제주로컬 썸제주,TOU,126.4815555,33.49392703,5,5,5
d000304,d_d000304,10,넥슨컴퓨터박물관,넥슨컴퓨터박물관,TOU,126.4849881,33.47176037,5,2,5
2208200005,d_d000304,11,아궁이연탄집,아궁이연탄집,RES,126.5249762,33.49885429,5,5,5
d000305,d_d000305,6,오드랑베이커리,오드랑베이커리,RES,126.671581,33.54213375,4,4,4
d000305,d_d000305,8,골막식당,골막식당,RES,126.5384001,33.50247172,5,4,4
d000305,d_d000305,9,서귀포자연휴양림,서귀포자연휴양림,TOU,126.464872,33.31229131,5,5,5
d000305,d_d000305,10,제주동문재래시장,제주동문재래시장,TOU,126.5260174,33.51158514,2,2,2
d000305,d_d000305,11,숙성도 노형점,숙성도 노형점,RES,126.485028,33.48503198,4,3,4
d000305,d_d000305,12,제주시새우리 제주점,제주시새우리 제주점,RES,126.5207376,33.5146122,4,4,4
d000308,d_d000308,2,제주맥주 양조장,제주맥주 양조장,TOU,126.2412102,33.35850382,4,4,4
d000308,d_d000308,3,금능해수욕장,금능해수욕장,TOU,126.2358899,33.39044882,4,4,4
d000308,d_d000308,4,협재해수욕장,협재해수욕장,TOU,126.2391575,33.39386608,4,4,4
d000308,d_d000308,5,제주광어천국,제주광어천국,RES,126.2403288,33.39315559,4,3,3
d000308,d_d000308,6,BHC치킨 제주협재점,BHC치킨 제주협재점,RES,126.2404201,33.39377824,4,3,3
d000308,d_d000308,8,부원뚝배기,부원뚝배기,RES,126.2776236,33.42757737,4,3,3
d000308,d_d000308,9,9.81파크,9.81파크,TOU,126.366664,33.39028982,4,3,4
d000308,d_d000308,10,만복흑돼지,만복흑돼지,RES,126.3266979,33.24324835,4,4,4
d000308,d_d000308,11,원앤온리,원앤온리,RES,126.3191925,33.23922235,4,3,4
d000308,d_d000308,13,오설록티뮤지엄,오설록티뮤지엄,TOU,126.2894893,33.30591329,4,4,4
d000308,d_d000308,14,이니스프리 제주하우스,이니스프리 제주하우스,TOU,126.2904426,33.30632987,4,3,3
d000308,d_d000308,15,오설록티뮤지엄,오설록티뮤지엄,TOU,126.2894893,33.30591329,4,3,3
d000308,d_d000308,17,고돔,고돔,RES,126.4495288,33.49709773,2,2,2
d000308,d_d000308,18,이호테우해수욕장,이호테우해수욕장,TOU,126.4526908,33.4973768,4,4,4
d000308,d_d000308,19,내도음악상가,내도음악상가,RES,126.4456326,33.49787556,4,4,4
d000308,d_d000308,20,제주동문시장,제주동문시장,TOU,126.5283034,33.51278396,4,4,4
2208300001,d_d000308,22,맥도날드 제주공항DT점,맥도날드 제주공항DT점,RES,126.4926152,33.49506464,4,3,3
d000309,d_d000309,2,제주동문재래시장,제주동문재래시장,TOU,126.5260174,33.51158514,5,5,5
d000309,d_d000309,4,산양큰엉곶,산양큰엉곶,TOU,126.2506311,33.29092307,5,5,5
d000309,d_d000309,5,덕승식당,덕승식당,RES,126.2511803,33.21926649,5,4,4
d000309,d_d000309,6,애월카페거리,애월카페거리,TOU,126.3091689,33.46258716,5,5,5
d000309,d_d000309,8,광평도새기촌 제주본점,광평도새기촌 제주본점,RES,126.3808577,33.48143585,5,5,5
d000309,d_d000309,9,마일스,마일스,RES,126.3376191,33.46686269,5,5,5
d000309,d_d000309,11,아르떼뮤지엄 제주,아르떼뮤지엄 제주,TOU,126.3450106,33.39670048,5,5,5
d000309,d_d000309,13,금오름,금오름,TOU,126.3058389,33.35457233,5,5,5
d000309,d_d000309,14,곽지해수욕장,곽지해수욕장,TOU,126.3046732,33.45065751,5,5,5
d000309,d_d000309,15,제주애월항수산,제주애월항수산,RES,126.3208835,33.46611037,4,4,4
d000309,d_d000309,17,곽지해수욕장,곽지해수욕장,TOU,126.3046732,33.45065751,5,5,5
d000315,d_d000315,4,몬스터살롱,몬스터살롱,RES,126.3072389,33.44827726,5,5,5
d000315,d_d000315,5,중문색달해수욕장,중문색달해수욕장,TOU,126.4114987,33.24503815,5,5,5
d000315,d_d000315,6,약천사,약천사,TOU,126.4494585,33.24623622,5,5,5
d000315,d_d000315,8,포토이즘박스 서귀포올레시장점,포토이즘박스 서귀포올레시장점,TOU,126.5622585,33.24946681,5,5,5
d000315,d_d000315,9,서귀포매일올레시장,서귀포매일올레시장,TOU,126.5636786,33.2501708,5,5,5
d000315,d_d000315,12,순천미향,순천미향,RES,126.3124824,33.23566012,5,5,5
d000315,d_d000315,13,사계해변,사계해변,TOU,126.3085979,33.22865827,5,5,5
d000315,d_d000315,14,서울앵무새 제주점,서울앵무새 제주점,RES,126.4166379,33.26965137,5,5,5
d000315,d_d000315,15,이중섭거리,이중섭거리,TOU,126.5643496,33.2449989,4,4,4
d000315,d_d000315,17,황우지해안열두굴,황우지해안열두굴,TOU,126.5506843,33.24191856,5,5,5
d000315,d_d000315,18,올레길 7코스(서귀포-월평 올레),올레길 7코스(서귀포-월평 올레),TOU,126.5153097,33.23738579,5,5,5
d000315,d_d000315,19,애플망고1947,애플망고1947,RES,126.2574961,33.26624223,3,2,2
d000315,d_d000315,20,제주명가두루치기,제주명가두루치기,RES,126.5710335,33.24957493,5,5,5
d000315,d_d000315,21,칠십리음식특화거리,칠십리음식특화거리,TOU,126.5693168,33.24429626,5,5,5
d000317,d_d000317,5,용연계곡,용연계곡,TOU,126.514431,33.51276463,2,2,1
d000317,d_d000317,6,제주동문재래시장,제주동문재래시장,TOU,126.5260174,33.51158514,4,4,4
d000317,d_d000317,7,이호테우해수욕장,이호테우해수욕장,TOU,126.4526908,33.4973768,4,5,5
d000317,d_d000317,9,이운소나이국수 노형점,이운소나이국수 노형점,RES,126.4773494,33.48906241,5,5,5
d000317,d_d000317,10,넥슨컴퓨터박물관,넥슨컴퓨터박물관,TOU,126.4849881,33.47176037,5,5,5
d000317,d_d000317,11,제주거울미로 이상한나라의 앨리스,제주거울미로 이상한나라의 앨리스,TOU,126.3216275,33.2889975,3,1,2
d000317,d_d000317,12,더마파크 더마카트,더마파크 더마카트,TOU,126.2432576,33.35432841,3,2,3
d000317,d_d000317,13,카페노티드 제주애월,카페노티드 제주애월,RES,126.3097228,33.46327185,5,5,5
d000317,d_d000317,14,애월삼육공,애월삼육공,RES,126.3716394,33.47798417,4,2,4
d000317,d_d000317,15,술술바,술술바,TOU,126.3045383,33.4490916,5,5,5
d000317,d_d000317,17,낮갈치밤돼지,낮갈치밤돼지,RES,126.3653913,33.47171246,4,4,5
d000323,d_d000323,6,하효쇠소깍해변,하효쇠소깍해변,TOU,126.6229886,33.25133376,5,5,5
d000323,d_d000323,7,천지연폭포,천지연폭포,TOU,126.5545223,33.24721232,5,5,5
d000323,d_d000323,9,송악산둘레길,송악산둘레길,TOU,126.2930752,33.19682324,5,5,5
d000323,d_d000323,10,산방산,산방산,TOU,126.3133696,33.2415643,5,5,5
d000323,d_d000323,11,보리타작,보리타작,RES,126.3049501,33.24251562,5,5,5
d000323,d_d000323,12,파더스가든,파더스가든,TOU,126.3657532,33.27994208,5,5,5
d000323,d_d000323,13,카멜리아힐,카멜리아힐,TOU,126.3700095,33.28963443,5,5,5
d000323,d_d000323,16,서귀포유람선,서귀포유람선,TOU,126.5586449,33.23933432,5,5,5
